"tested_strain","infected_strain","log_titer","colume_base","minimum_base","distance","sr_coord_1","sr_coord_2","ag_coord_1","ag_coord_2","ag_distance","infected_year","tested_year","year_diff"
"HK/357/96","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.892318234744,-6.25018499939,14.7480941096404,1980,1996,16
"HK/358/96","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-0.4957798089,-6.27611425286,14.2113729516637,1980,1996,16
"HK/434/96","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,6.86390525854,-5.20802602397,17.4587446322958,1980,1996,16
"NL/91/96","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,4.86441865959,-4.41306313861,15.4933707504748,1980,1996,16
"SP/1/96","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.339056600766,-5.92647253996,14.2169765569924,1980,1996,16
"HK/1/97","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-0.118706305617,-6.06673243957,14.1593785007225,1980,1997,17
"NE/491/97","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-0.744641328616,-6.74858844592,14.5670737721249,1980,1997,17
"AU/10/97","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.27698180461,-10.1289007504,17.2610379652189,1980,1997,17
"HK/280/97","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-0.592996559406,-7.06984708963,14.9206693951782,1980,1997,17
"NL/300/97","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.01366500259,-9.75073916826,16.9255138289877,1980,1997,17
"SY/5/97","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.48534967827,-10.1617586272,17.2662552907498,1980,1997,17
"NL/5/98","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.64713554983,-5.67150303885,14.1207435263366,1980,1998,18
"LY/1781/96","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.56857732897,-6.08771696397,14.4605581595114,1980,1996,16
"JO/10/97","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-0.17063902702,-5.27191275552,13.4099493625135,1980,1997,17
"OS/21/97","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.396209621361,-5.88589444057,14.2044055204889,1980,1997,17
"OS/244/97","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.205618353796,-5.89324340501,14.1310525714308,1980,1997,17
"NL/414/98","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-1.49067719919,-9.76235616047,17.2396074574698,1980,1998,18
"NL/462/98","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-1.80827545278,-9.56449307828,16.9730004038972,1980,1998,18
"MW/10/99","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.93098411731,-8.56811788595,15.6312350428781,1980,1999,19
"NL/301/99","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.55717601888,-10.2441541812,17.487959241963,1980,1999,19
"NL/3/00","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-1.12756475573,-11.7010307534,19.2089795003914,1980,2000,20
"NL/427/98","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.82325615603,-9.63703652759,16.7055221799491,1980,1998,18
"TE/1/77","EN/496/80",7,9,9,2,-5.64762041681,6.96856994579,-4.19387366824,8.85084222043,2.37830370744703,1980,1977,-3
"GF/V728/85","EN/496/80",4.58496250072116,9,9,4.41503749927884,-5.64762041681,6.96856994579,-2.95530091407,3.50741406799,4.384995360917,1980,1985,5
"PM/2007/99","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.26608913619,-9.70773724332,17.0156979071495,1980,1999,19
"NL/118/01","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.5289170706,-10.6944607806,17.9362472385686,1980,2001,21
"NL/126/01","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-0.992241921719,-10.6888615143,18.2608169231371,1980,2001,21
"NL/1/02","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.105159015435,-11.4913060844,19.3354982931924,1980,2002,22
"NL/120/02","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.48645491225,-10.0963773086,17.3552698665948,1980,2002,22
"NL/18/94","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,3.25447825637,-4.55018709333,14.5577857008994,1980,1994,14
"FU/411/02","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.17657912937,-14.8785134197,21.9863843462927,1980,2002,22
"NL/22/03","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-0.151707272631,-14.0376775396,21.7133022524399,1980,2003,23
"NL/213/03","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-1.58729650084,-12.717525514,20.1004623020109,1980,2003,23
"NL/217/03","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.06755105597,-13.9653993267,21.2378898699937,1980,2003,23
"NL/222/03","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-1.22094113659,-13.1194574274,20.5699862225515,1980,2003,23
"FI/170/03","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.15038732869,-13.4455804966,20.7115469619527,1980,2003,23
"NL/124/01","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-0.953404478539,-10.9915772091,18.5634735192641,1980,2001,21
"NL/20/03","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-1.25338341785,-10.2530230872,17.7733673060835,1980,2003,23
"HK/1/68","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,6.27707933458,13.895044285,13.7903774760713,1980,1968,-12
"HK/107/71","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,3.92525132393,15.5149985286,12.8328217818892,1980,1971,-9
"EN/42/72","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,2.74012662608,13.2486153399,10.4782284097834,1980,1972,-8
"PC/1/73","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.503105582783,13.1753330365,8.73815417501141,1980,1973,-7
"VI/3/75","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.13744650775,10.5748701933,6.8170668763647,1980,1975,-5
"BI/15793/68","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,4.04806432953,14.972721497,30.5489501804564,2002,1968,-34
"BI/16190/68","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,4.10330206141,14.8063276024,30.395469014643,2002,1968,-34
"BI/16398/68","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,4.36344841606,13.8929251374,29.5487018753966,2002,1968,-34
"BI/808/69","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,3.87169764308,14.2552884031,29.8114506680993,2002,1969,-33
"BI/908/69","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,4.86865595435,14.0931875933,29.8486857734221,2002,1969,-33
"BI/17938/69","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,4.40037478944,14.860122145,30.5043974808657,2002,1969,-33
"BI/93/70","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,5.05936853902,14.477686057,30.2651965271153,2002,1970,-32
"BI/2668/70","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,4.82002371117,15.4709921597,31.1862713675741,2002,1970,-32
"BI/6449/71","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,3.8689797106,15.9188266054,31.4487375430505,2002,1971,-31
"BI/21438/71","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,4.27257743308,14.1186830193,29.7522458578893,2002,1971,-31
"BI/21801/71","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,4.26279009631,14.1365153221,29.767843806649,2002,1971,-31
"BI/6022/72","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,3.31006996257,14.1152907437,29.5772686047162,2002,1972,-30
"BI/5168/76","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.723193078971,9.24414313133,24.413909496982,2002,1976,-26
"BI/4273/75","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.12244709625,14.3478754759,29.4609636474936,2002,1975,-27
"BI/334/75","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.744119320484,13.760114258,28.9156767876713,2002,1975,-27
"BI/1843/75","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.773509884096,12.9754554037,28.1358058302324,2002,1975,-27
"BI/21793/72","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,1.92210056182,13.6248485176,28.8964907749432,2002,1972,-30
"BI/23290/72","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,1.65642755,13.7274148626,28.9681999022315,2002,1972,-30
"BI/23337/72","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,1.656428374,13.7274158895,28.968201012769,2002,1972,-30
"BI/552/73","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,1.31418448834,13.020057941,28.2290021166419,2002,1973,-29
"BI/748/73","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,1.44613041221,13.8939890852,29.111765019937,2002,1973,-29
"BI/3517/73","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,1.78898175587,13.8135861344,29.0685533884143,2002,1973,-29
"BI/5146/74","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.832518170399,14.3716075222,29.5322124249886,2002,1974,-28
"BI/5930/74","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,1.60788788965,13.8538601454,29.0886723525883,2002,1974,-28
"BI/5931/74","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,1.58601068112,13.0011375997,28.2385752354316,2002,1974,-28
"BI/7398/74","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.600279621976,13.228178205,28.3743704573983,2002,1974,-28
"BI/9459/74","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,1.25135771896,12.9564186686,28.1594752881343,2002,1974,-28
"BI/2600/75","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.121970006681,13.7900225,28.9039453998608,2002,1975,-27
"BI/2813/75","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,1.36269472937,14.1771193529,29.3852152094079,2002,1975,-27
"BI/628/76","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-1.58837429954,8.28598875092,23.3546139965136,2002,1976,-26
"BI/1761/76","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.927252727247,8.88135320529,24.0723552375121,2002,1976,-26
"BI/2271/76","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-1.71066313092,8.45855111783,23.5279591946224,2002,1976,-26
"BI/5029/76","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,1.07960525378,8.3510849161,23.5610319393909,2002,1976,-26
"BI/5657/76","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.867162831057,8.50766274496,23.6945218921286,2002,1976,-26
"BI/6545/76","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.875974291749,8.60432318454,23.7915791147183,2002,1976,-26
"AM/1609/77","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.895041247101,9.41358551938,24.5987811132897,2002,1977,-25
"BI/3895/77","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.678128316109,8.75968463299,23.9273601823986,2002,1977,-25
"RD/5828/77","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,1.32216623526,9.72713807109,24.9555287889262,2002,1977,-25
"RD/8179/77","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.917010619876,9.11999231069,24.3087714176211,2002,1977,-25
"NL/209/80","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.311483795,6.80544282325,21.9488867994551,2002,1980,-22
"RD/577/80","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.37747450096,6.92802239403,22.0765680368321,2002,1980,-22
"NL/233/82","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.63302580964,6.69505136508,21.8679130287499,2002,1982,-20
"NL/241/82","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.50329064666,6.50988436619,21.6712521362276,2002,1982,-20
"NL/330/85","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.41647581163,5.74714822763,20.8358256555415,2002,1985,-17
"ST/10/85","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.45182488974,4.94914919505,20.0402822127168,2002,1985,-17
"CO/2/86","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.80367223187,4.922501242,20.033504332394,2002,1986,-16
"NL/450/88","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-0.0963880425681,2.0219216554,17.1478069121308,2002,1988,-14
"NL/620/89","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.49235887644,1.49574080925,16.6834255139038,2002,1989,-13
"VI/2/90","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.11640199102,-0.999139721607,14.0828681324625,2002,1990,-12
"LY/1149/91","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-1.82196241993,-2.56510120002,12.5075308017839,2002,1991,-11
"MA/G102/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,3.86582322649,-3.65925209251,12.607441745168,2002,1993,-9
"MA/G252/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,1.00821760134,-6.97101660754,8.47661079905169,2002,1993,-9
"NL/241/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,3.94980743914,-5.03276936015,11.4193163585857,2002,1993,-9
"NL/1/95","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,4.8999080853,-5.3663960828,11.6220321868485,2002,1995,-7
"WE/4/85","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.93102829845,4.27220618697,19.3936268702926,2002,1985,-17
"OK/5/88","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.74344697613,1.08724962568,16.3109097290924,2002,1988,-14
"SI/2/87","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,1.1361156897,3.93970981379,19.1899013948299,2002,1987,-15
"VI/7/87","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.08097272392,1.38446457939,16.528829238496,2002,1987,-15
"AL/4382/82","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-4.06938708048,6.17695249876,21.4003707833747,2002,1982,-20
"LY/2380/81","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.8772256585,5.84991105657,21.0531591003688,2002,1981,-21
"BI/4791/81","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.21262519938,5.9661197449,21.1042865618331,2002,1981,-21
"BI/10684/82","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.56749348546,6.44703659156,21.6147252002225,2002,1982,-20
"OS/13676/83","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-4.11001985226,5.93886921459,21.1690047886699,2002,1983,-19
"NL/333/85","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-1.55661870713,5.50800625819,20.5765408205988,2002,1985,-17
"BA/1/79","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-5.95302728513,5.43675958284,20.9834480749499,2002,1979,-23
"PH/2/82","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-5.52398658834,5.4384159092,20.8982030847746,2002,1982,-20
"CE/1/84","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-1.77170160708,5.67883731254,20.7490867899718,2002,1984,-18
"LE/360/86","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-5.16918239171,3.14278865076,18.5774601533182,2002,1986,-16
"VI/1/88","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.66869578888,1.83434505771,17.0415262906808,2002,1988,-14
"CC/2/88","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.92483614251,3.14566879938,18.3749977473969,2002,1988,-14
"ST/12/88","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-0.531227563768,2.74014177059,17.834852930553,2002,1988,-14
"EN/138/89","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.110174291786,2.22560771006,17.3687332481308,2002,1989,-13
"EI/3447/89","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.0373321669258,2.07972751447,17.2168341267857,2002,1989,-13
"EN/427/88","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.306243792575,2.75966186513,17.9192457955173,2002,1988,-14
"GE/5007/89","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-0.0574542035645,2.27902441813,17.4072414987409,2002,1989,-13
"WE/3/90","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.05716465741,-1.45493457115,13.6249699277279,2002,1990,-12
"WK/1/89","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.382290548259,1.53101570509,16.7056981156878,2002,1989,-13
"AT/3572DASH5/88","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-0.765040034425,2.75175231042,17.8352998157851,2002,1988,-14
"SH/11/87","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,2.1559511562,2.77728642677,18.2161089624984,2002,1987,-15
"GU/54/89","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,2.48962650143,2.55676442026,18.0708258905467,2002,1989,-13
"HK/1/89","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-0.236371055513,2.36183903844,17.4759395214862,2002,1989,-13
"NL/650/89","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,1.77014788858,2.71963397008,18.0859383866976,2002,1989,-13
"NL/738/89","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,2.34754238033,3.6489393861,19.108481867181,2002,1989,-13
"SP/35/89","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.24489672824,1.63973135993,16.7989114776695,2002,1989,-13
"SP/40/89","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-0.31065804852,0.441701204007,15.555585489278,2002,1989,-13
"WE/5/89","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.890809621802,0.73251511188,15.980618754585,2002,1989,-13
"ME/2/90","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.336134932476,2.64332286746,17.806557489044,2002,1990,-12
"SU/1/90","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-0.258728445388,2.28559296268,17.3982858235543,2002,1990,-12
"VI/33/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-1.8973754818,-0.567266830355,14.5066663852375,2002,1992,-10
"NL/891/91","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.33663585505,-1.06072207956,14.0327730994197,2002,1991,-11
"CA/1/91","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-0.936311728791,2.66538683364,17.7427538285612,2002,1991,-11
"EN/260/91","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.89985929239,-0.734532004489,14.4022441933545,2002,1991,-11
"EN/261/91","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-0.729282218638,-2.44219559672,12.6496767938148,2002,1991,-11
"MA/G12/91","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.92847589203,-0.802510190621,14.3374155532382,2002,1991,-11
"NL/816/91","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.18743777682,-0.751534616676,14.4161751971931,2002,1991,-11
"AM/4112/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.00464768962,-0.924317006818,14.1531834216067,2002,1992,-10
"ES/1285/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.24294442347,-1.04487799881,14.1316371483632,2002,1992,-10
"FI/220/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.56594555588,-2.50015836916,12.7371771439562,2002,1992,-10
"MA/G58/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-1.92284168539,-1.79102522881,13.28420165081,2002,1992,-10
"NI/3129/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.55756915521,-1.09900095105,14.0095277996408,2002,1992,-10
"NL/819/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.10074383206,-1.79187571611,13.2902220850415,2002,1992,-10
"NL/935/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-1.94363955145,-0.763821031079,14.3115511901628,2002,1992,-10
"PA/583/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.80149877784,-0.913031198663,14.3415136179397,2002,1992,-10
"PA/614/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.30098651661,-1.12589829075,14.0585631117108,2002,1992,-10
"SA/8/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-4.03185647992,-1.81085603896,13.4974419755183,2002,1992,-10
"SA/23/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-4.23737066563,-1.04137325261,14.2919375494332,2002,1992,-10
"SA/27/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.21619026421,-2.56604231265,12.6198323328897,2002,1992,-10
"ST/7/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-4.21504314506,-0.043000494607,15.2690188624333,2002,1992,-10
"VI/68/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-1.98920501141,-0.597377942754,14.4793868046667,2002,1992,-10
"GE/5366/91","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.628322766023,2.1976304198,17.3966004587345,2002,1991,-11
"BE/353/89","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.9616507499,-0.777628911417,14.5015156211772,2002,1989,-13
"LY/1182/91","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.04277681686,-2.34523976907,12.7348424531838,2002,1991,-11
"BE/352/89","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-0.887656235217,-1.72057021447,13.3618600469775,2002,1989,-13
"PA/467/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.96619435736,-0.265685892413,14.875333871632,2002,1992,-10
"TI/5957/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.32124232409,-1.14723158037,13.9455024797783,2002,1992,-10
"AT/211/89","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-1.60960669085,1.02829444057,16.0971297042885,2002,1989,-13
"SP/34/89","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,1.00890855993,1.21150654485,16.4719458835923,2002,1989,-13
"SP/36/89","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,1.28975783267,1.08507620205,16.3924311888262,2002,1989,-13
"SP/53/89","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.0637133740039,1.98506415192,17.1249370360171,2002,1989,-13
"VI/1/89","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,2.16461155642,5.3400243777,20.7346457531516,2002,1989,-13
"ME/5/90","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-1.81164818618,1.93519019751,17.0065234325226,2002,1990,-12
"SH/24/90","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,3.22142495718,0.626521110496,16.3893700438972,2002,1990,-12
"BE/32/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,4.48910667346,-1.20273783703,15.1033590027408,2002,1992,-10
"FI/247/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,5.44448604076,-3.62086098382,13.3886031485745,2002,1992,-10
"NL/938/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,3.16421407112,-0.701060773975,15.1051113788603,2002,1992,-10
"SE/C273/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,6.83845716229,-2.83915643787,14.8007865472185,2002,1992,-10
"ST/12/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,4.00293973672,-3.08035195338,13.1902315796835,2002,1992,-10
