infected_strain,tested_strain,log_titer,tested_year,infected_year,year_diff
CE/1A/84,NL/330/85,NA,1985,1984,1
CE/1A/84,ST/10/85,NA,1985,1984,1
CE/1A/84,CO/2/86,NA,1986,1984,2
CE/1A/84,NL/450/88,NA,1988,1984,4
CE/1A/84,NL/620/89,NA,1989,1984,5
CE/1A/84,VI/2/90,NA,1990,1984,6
CE/1A/84,LY/1149/91,NA,1991,1984,7
CE/1A/84,MA/G102/93,NA,1993,1984,9
CE/1A/84,MA/G252/93,NA,1993,1984,9
CE/1A/84,NL/241/93,NA,1993,1984,9
CE/1A/84,NL/1/95,NA,1995,1984,11
CE/1A/84,WE/4/85,NA,1985,1984,1
CE/1A/84,OK/5/88,NA,1988,1984,4
CE/1A/84,SI/2/87,NA,1987,1984,3
CE/1A/84,VI/7/87,NA,1987,1984,3
CE/1A/84,AL/4382/82,NA,1982,1984,-2
CE/1A/84,LY/2380/81,NA,1981,1984,-3
CE/1A/84,BI/4791/81,NA,1981,1984,-3
CE/1A/84,BI/10684/82,NA,1982,1984,-2
CE/1A/84,OS/13676/83,NA,1983,1984,-1
CE/1A/84,NL/333/85,7,1985,1984,1
CE/1A/84,BA/1/79,6,1979,1984,-5
CE/1A/84,PH/2/82,6,1982,1984,-2
CE/1A/84,CE/1/84,7,1984,1984,0
CE/1A/84,LE/360/86,4,1986,1984,2
CE/1A/84,VI/1/88,NA,1988,1984,4
CE/1A/84,CC/2/88,NA,1988,1984,4
CE/1A/84,ST/12/88,NA,1988,1984,4
CE/1A/84,EN/138/89,NA,1989,1984,5
CE/1A/84,EI/3447/89,NA,1989,1984,5
CE/1A/84,EN/427/88,NA,1988,1984,4
CE/1A/84,GE/5007/89,NA,1989,1984,5
CE/1A/84,WE/3/90,NA,1990,1984,6
CE/1A/84,WK/1/89,NA,1989,1984,5
CE/1A/84,AT/3572DASH5/88,NA,1988,1984,4
CE/1A/84,SH/11/87,NA,1987,1984,3
CE/1A/84,GU/54/89,NA,1989,1984,5
CE/1A/84,HK/1/89,NA,1989,1984,5
CE/1A/84,NL/650/89,NA,1989,1984,5
CE/1A/84,NL/738/89,NA,1989,1984,5
CE/1A/84,SP/35/89,NA,1989,1984,5
CE/1A/84,SP/40/89,NA,1989,1984,5
CE/1A/84,WE/5/89,NA,1989,1984,5
CE/1A/84,ME/2/90,NA,1990,1984,6
CE/1A/84,SU/1/90,NA,1990,1984,6
CE/1A/84,VI/33/92,NA,1992,1984,8
CE/1A/84,NL/891/91,NA,1991,1984,7
CE/1A/84,CA/1/91,NA,1991,1984,7
CE/1A/84,EN/260/91,NA,1991,1984,7
CE/1A/84,EN/261/91,NA,1991,1984,7
CE/1A/84,MA/G12/91,NA,1991,1984,7
CE/1A/84,NL/816/91,NA,1991,1984,7
CE/1A/84,AM/4112/92,NA,1992,1984,8
CE/1A/84,ES/1285/92,NA,1992,1984,8
CE/1A/84,FI/220/92,NA,1992,1984,8
CE/1A/84,MA/G58/92,NA,1992,1984,8
CE/1A/84,NI/3129/92,NA,1992,1984,8
CE/1A/84,NL/819/92,NA,1992,1984,8
CE/1A/84,NL/935/92,NA,1992,1984,8
CE/1A/84,PA/583/92,NA,1992,1984,8
CE/1A/84,PA/614/92,NA,1992,1984,8
CE/1A/84,SA/8/92,NA,1992,1984,8
CE/1A/84,SA/23/92,NA,1992,1984,8
CE/1A/84,SA/27/92,NA,1992,1984,8
CE/1A/84,ST/7/92,NA,1992,1984,8
CE/1A/84,VI/68/92,NA,1992,1984,8
CE/1A/84,GE/5366/91,NA,1991,1984,7
CE/1A/84,BE/353/89,NA,1989,1984,5
CE/1A/84,LY/1182/91,NA,1991,1984,7
CE/1A/84,BE/352/89,NA,1989,1984,5
CE/1A/84,PA/467/92,NA,1992,1984,8
CE/1A/84,TI/5957/92,NA,1992,1984,8
CE/1A/84,AT/211/89,NA,1989,1984,5
CE/1A/84,SP/34/89,NA,1989,1984,5
CE/1A/84,SP/36/89,NA,1989,1984,5
CE/1A/84,SP/53/89,NA,1989,1984,5
CE/1A/84,VI/1/89,NA,1989,1984,5
CE/1A/84,ME/5/90,NA,1990,1984,6
CE/1A/84,SH/24/90,NA,1990,1984,6
CE/1A/84,BE/32/92,NA,1992,1984,8
CE/1A/84,FI/247/92,NA,1992,1984,8
CE/1A/84,NL/938/92,NA,1992,1984,8
CE/1A/84,SE/C273/92,NA,1992,1984,8
CE/1A/84,ST/12/92,NA,1992,1984,8
CE/1A/84,ST/13/92,NA,1992,1984,8
CE/1A/84,UM/1982/92,NA,1992,1984,8
CE/1A/84,UM/2000/92,NA,1992,1984,8
CE/1A/84,AK/4/93,NA,1993,1984,9
CE/1A/84,ES/5458/93,NA,1993,1984,9
CE/1A/84,MA/G101/93,NA,1993,1984,9
CE/1A/84,MA/G109/93,NA,1993,1984,9
CE/1A/84,MA/G116/93,NA,1993,1984,9
CE/1A/84,MA/G122/93,NA,1993,1984,9
CE/1A/84,MA/G130/93,NA,1993,1984,9
CE/1A/84,NL/3/93,NA,1993,1984,9
CE/1A/84,NL/17/93,NA,1993,1984,9
CE/1A/84,NL/101/93,NA,1993,1984,9
CE/1A/84,NL/115/93,NA,1993,1984,9
CE/1A/84,NL/126/93,NA,1993,1984,9
CE/1A/84,NL/165/93,NA,1993,1984,9
CE/1A/84,NL/179/93,NA,1993,1984,9
CE/1A/84,PA/287/93,NA,1993,1984,9
CE/1A/84,SG/6/93,NA,1993,1984,9
CE/1A/84,YA/56/93,NA,1993,1984,9
CE/1A/84,YA/61/93,NA,1993,1984,9
CE/1A/84,YA/62/93,NA,1993,1984,9
CE/1A/84,NL/399/93,NA,1993,1984,9
CE/1A/84,SD/9/93,NA,1993,1984,9
CE/1A/84,LY/672/93,NA,1993,1984,9
CE/1A/84,LY/1803/93,NA,1993,1984,9
CE/1A/84,NL/357/93,NA,1993,1984,9
CE/1A/84,NL/371/93,NA,1993,1984,9
CE/1A/84,NL/372/93,NA,1993,1984,9
CE/1A/84,NL/398/93,NA,1993,1984,9
CE/1A/84,NL/440/93,NA,1993,1984,9
CE/1A/84,OS/2219/93,NA,1993,1984,9
CE/1A/84,OS/2352/93,NA,1993,1984,9
CE/1A/84,ST/20/93,NA,1993,1984,9
CE/1A/84,VI/104/93,NA,1993,1984,9
CE/1A/84,WE/59/93,NA,1993,1984,9
CE/1A/84,SP/19/93,NA,1993,1984,9
CE/1A/84,LY/1815/93,NA,1993,1984,9
CE/1A/84,LY/22686/93,NA,1993,1984,9
CE/1A/84,LY/23602/93,NA,1993,1984,9
CE/1A/84,SP/3/93,NA,1993,1984,9
CE/1A/84,HK/1/94,NA,1994,1984,10
CE/1A/84,HK/2/94,NA,1994,1984,10
CE/1A/84,HK/55/94,NA,1994,1984,10
CE/1A/84,HK/56/94,NA,1994,1984,10
CE/1A/84,SA/15/94,NA,1994,1984,10
CE/1A/84,SA/25/94,NA,1994,1984,10
CE/1A/84,GD/25/93,NA,1993,1984,9
CE/1A/84,SL/142/93,NA,1993,1984,9
CE/1A/84,SL/160/93,NA,1993,1984,9
CE/1A/84,EN/7/94,NA,1994,1984,10
CE/1A/84,JO/33/94,NA,1994,1984,10
CE/1A/84,FI/338/95,NA,1995,1984,11
CE/1A/84,ST/506/95,NA,1995,1984,11
CE/1A/84,JO/47/94,NA,1994,1984,10
CE/1A/84,GE/A9509/95,NA,1995,1984,11
CE/1A/84,HK/32/95,NA,1995,1984,11
CE/1A/84,GE/6447/91,NA,1991,1984,7
CE/1A/84,LY/1189/91,NA,1991,1984,7
CE/1A/84,LY/1276/91,NA,1991,1984,7
CE/1A/84,LY/1337/91,NA,1991,1984,7
CE/1A/84,LY/1373/91,NA,1991,1984,7
CE/1A/84,LY/1594/91,NA,1991,1984,7
CE/1A/84,LY/23672/91,NA,1991,1984,7
CE/1A/84,LY/24103/91,NA,1991,1984,7
CE/1A/84,LY/24222/91,NA,1991,1984,7
CE/1A/84,ST/20/91,NA,1991,1984,7
CE/1A/84,FI/218/92,NA,1992,1984,8
CE/1A/84,GE/5113/92,NA,1992,1984,8
CE/1A/84,HO/56798/92,NA,1992,1984,8
CE/1A/84,HO/56829/92,NA,1992,1984,8
CE/1A/84,HO/56941/92,NA,1992,1984,8
CE/1A/84,OV/31/92,NA,1992,1984,8
CE/1A/84,NI/3126/92,NA,1992,1984,8
CE/1A/84,NL/823/92,NA,1992,1984,8
CE/1A/84,PA/320/92,NA,1992,1984,8
CE/1A/84,PA/325/92,NA,1992,1984,8
CE/1A/84,PA/407/92,NA,1992,1984,8
CE/1A/84,PA/417/92,NA,1992,1984,8
CE/1A/84,PA/424/92,NA,1992,1984,8
CE/1A/84,PA/457/92,NA,1992,1984,8
CE/1A/84,PA/490/92,NA,1992,1984,8
CE/1A/84,PA/512/92,NA,1992,1984,8
CE/1A/84,PA/548/92,NA,1992,1984,8
CE/1A/84,PA/564/92,NA,1992,1984,8
CE/1A/84,PA/597/92,NA,1992,1984,8
CE/1A/84,RD/100540/92,NA,1992,1984,8
CE/1A/84,ST/8/92,NA,1992,1984,8
CE/1A/84,FI/339/95,NA,1995,1984,11
CE/1A/84,HK/3/95,NA,1995,1984,11
CE/1A/84,FI/381/95,NA,1995,1984,11
CE/1A/84,HK/38/95,NA,1995,1984,11
CE/1A/84,HK/49/95,NA,1995,1984,11
CE/1A/84,HK/55/95,NA,1995,1984,11
CE/1A/84,LY/2279/95,NA,1995,1984,11
CE/1A/84,NA/933/95,NA,1995,1984,11
CE/1A/84,NL/271/95,NA,1995,1984,11
CE/1A/84,VI/75/95,NA,1995,1984,11
CE/1A/84,WU/359/95,NA,1995,1984,11
CE/1A/84,BR/8/96,NA,1996,1984,12
CE/1A/84,GE/3958/96,NA,1996,1984,12
CE/1A/84,HK/20/96,NA,1996,1984,12
CE/1A/84,HK/42/96,NA,1996,1984,12
CE/1A/84,HK/357/96,NA,1996,1984,12
CE/1A/84,HK/358/96,NA,1996,1984,12
CE/1A/84,HK/434/96,NA,1996,1984,12
CE/1A/84,NL/91/96,NA,1996,1984,12
CE/1A/84,SP/1/96,NA,1996,1984,12
CE/1A/84,HK/1/97,NA,1997,1984,13
CE/1A/84,NE/491/97,NA,1997,1984,13
CE/1A/84,AU/10/97,NA,1997,1984,13
CE/1A/84,HK/280/97,NA,1997,1984,13
CE/1A/84,NL/300/97,NA,1997,1984,13
CE/1A/84,SY/5/97,NA,1997,1984,13
CE/1A/84,NL/5/98,NA,1998,1984,14
CE/1A/84,LY/1781/96,NA,1996,1984,12
CE/1A/84,JO/10/97,NA,1997,1984,13
CE/1A/84,OS/21/97,NA,1997,1984,13
CE/1A/84,OS/244/97,NA,1997,1984,13
CE/1A/84,NL/414/98,NA,1998,1984,14
CE/1A/84,NL/462/98,NA,1998,1984,14
CE/1A/84,MW/10/99,NA,1999,1984,15
CE/1A/84,NL/301/99,NA,1999,1984,15
CE/1A/84,NL/3/00,NA,2000,1984,16
CE/1A/84,NL/427/98,NA,1998,1984,14
CE/1A/84,TE/1/77,NA,1977,1984,-7
CE/1A/84,GF/V728/85,NA,1985,1984,1
CE/1A/84,PM/2007/99,NA,1999,1984,15
CE/1A/84,NL/118/01,NA,2001,1984,17
CE/1A/84,NL/126/01,NA,2001,1984,17
CE/1A/84,NL/1/02,NA,2002,1984,18
CE/1A/84,NL/120/02,NA,2002,1984,18
CE/1A/84,NL/18/94,NA,1994,1984,10
CE/1A/84,FU/411/02,NA,2002,1984,18
CE/1A/84,NL/22/03,NA,2003,1984,19
CE/1A/84,NL/213/03,NA,2003,1984,19
CE/1A/84,NL/217/03,NA,2003,1984,19
CE/1A/84,NL/222/03,NA,2003,1984,19
CE/1A/84,FI/170/03,NA,2003,1984,19
CE/1A/84,NL/124/01,NA,2001,1984,17
CE/1A/84,NL/20/03,NA,2003,1984,19
CE/1A/84,HK/1/68,NA,1968,1984,-16
CE/1A/84,HK/107/71,NA,1971,1984,-13
CE/1A/84,EN/42/72,NA,1972,1984,-12
CE/1A/84,PC/1/73,NA,1973,1984,-11
CE/1A/84,VI/3/75,NA,1975,1984,-9
CE/1B/84,BI/15793/68,NA,1968,1984,-16
CE/1B/84,BI/16190/68,NA,1968,1984,-16
CE/1B/84,BI/16398/68,1,1968,1984,-16
CE/1B/84,BI/808/69,NA,1969,1984,-15
CE/1B/84,BI/908/69,1,1969,1984,-15
CE/1B/84,BI/17938/69,1,1969,1984,-15
CE/1B/84,BI/93/70,1,1970,1984,-14
CE/1B/84,BI/2668/70,1,1970,1984,-14
CE/1B/84,BI/6449/71,1,1971,1984,-13
CE/1B/84,BI/21438/71,1,1971,1984,-13
CE/1B/84,BI/21801/71,1,1971,1984,-13
CE/1B/84,BI/6022/72,1,1972,1984,-12
CE/1B/84,BI/5168/76,NA,1976,1984,-8
CE/1B/84,BI/4273/75,NA,1975,1984,-9
CE/1B/84,BI/334/75,NA,1975,1984,-9
CE/1B/84,BI/1843/75,NA,1975,1984,-9
CE/1B/84,BI/21793/72,NA,1972,1984,-12
CE/1B/84,BI/23290/72,1,1972,1984,-12
CE/1B/84,BI/23337/72,1,1972,1984,-12
CE/1B/84,BI/552/73,1,1973,1984,-11
CE/1B/84,BI/748/73,1,1973,1984,-11
CE/1B/84,BI/3517/73,1,1973,1984,-11
CE/1B/84,BI/5146/74,NA,1974,1984,-10
CE/1B/84,BI/5930/74,NA,1974,1984,-10
CE/1B/84,BI/5931/74,NA,1974,1984,-10
CE/1B/84,BI/7398/74,NA,1974,1984,-10
CE/1B/84,BI/9459/74,1,1974,1984,-10
CE/1B/84,BI/2600/75,NA,1975,1984,-9
CE/1B/84,BI/2813/75,NA,1975,1984,-9
CE/1B/84,BI/628/76,NA,1976,1984,-8
CE/1B/84,BI/1761/76,1,1976,1984,-8
CE/1B/84,BI/2271/76,NA,1976,1984,-8
CE/1B/84,BI/5029/76,1,1976,1984,-8
CE/1B/84,BI/5657/76,1,1976,1984,-8
CE/1B/84,BI/6545/76,1,1976,1984,-8
CE/1B/84,AM/1609/77,NA,1977,1984,-7
CE/1B/84,BI/3895/77,1,1977,1984,-7
CE/1B/84,RD/5828/77,1,1977,1984,-7
CE/1B/84,RD/8179/77,1,1977,1984,-7
CE/1B/84,NL/209/80,4.584962500721156,1980,1984,-4
CE/1B/84,RD/577/80,4.161887682376894,1980,1984,-4
CE/1B/84,NL/233/82,3.584962500721156,1982,1984,-2
CE/1B/84,NL/241/82,3.4982508675278257,1982,1984,-2
CE/1B/84,NL/330/85,4.791814071161826,1985,1984,1
CE/1B/84,ST/10/85,5.321928094887363,1985,1984,1
CE/1B/84,CO/2/86,3.321928094887362,1986,1984,2
CE/1B/84,NL/450/88,3.807354922057604,1988,1984,4
CE/1B/84,NL/620/89,2,1989,1984,5
CE/1B/84,VI/2/90,NA,1990,1984,6
CE/1B/84,LY/1149/91,NA,1991,1984,7
CE/1B/84,MA/G102/93,NA,1993,1984,9
CE/1B/84,MA/G252/93,NA,1993,1984,9
CE/1B/84,NL/241/93,NA,1993,1984,9
CE/1B/84,NL/1/95,NA,1995,1984,11
CE/1B/84,WE/4/85,NA,1985,1984,1
CE/1B/84,OK/5/88,NA,1988,1984,4
CE/1B/84,SI/2/87,NA,1987,1984,3
CE/1B/84,VI/7/87,NA,1987,1984,3
CE/1B/84,AL/4382/82,NA,1982,1984,-2
CE/1B/84,LY/2380/81,NA,1981,1984,-3
CE/1B/84,BI/4791/81,NA,1981,1984,-3
CE/1B/84,BI/10684/82,NA,1982,1984,-2
CE/1B/84,OS/13676/83,NA,1983,1984,-1
CE/1B/84,NL/333/85,5,1985,1984,1
CE/1B/84,BA/1/79,3,1979,1984,-5
CE/1B/84,PH/2/82,2,1982,1984,-2
CE/1B/84,CE/1/84,6,1984,1984,0
CE/1B/84,LE/360/86,2,1986,1984,2
CE/1B/84,VI/1/88,NA,1988,1984,4
CE/1B/84,CC/2/88,NA,1988,1984,4
CE/1B/84,ST/12/88,NA,1988,1984,4
CE/1B/84,EN/138/89,NA,1989,1984,5
CE/1B/84,EI/3447/89,NA,1989,1984,5
CE/1B/84,EN/427/88,NA,1988,1984,4
CE/1B/84,GE/5007/89,NA,1989,1984,5
CE/1B/84,WE/3/90,NA,1990,1984,6
CE/1B/84,WK/1/89,NA,1989,1984,5
CE/1B/84,AT/3572DASH5/88,NA,1988,1984,4
CE/1B/84,SH/11/87,NA,1987,1984,3
CE/1B/84,GU/54/89,NA,1989,1984,5
CE/1B/84,HK/1/89,NA,1989,1984,5
CE/1B/84,NL/650/89,NA,1989,1984,5
CE/1B/84,NL/738/89,NA,1989,1984,5
CE/1B/84,SP/35/89,NA,1989,1984,5
CE/1B/84,SP/40/89,NA,1989,1984,5
CE/1B/84,WE/5/89,NA,1989,1984,5
CE/1B/84,ME/2/90,NA,1990,1984,6
CE/1B/84,SU/1/90,NA,1990,1984,6
CE/1B/84,VI/33/92,NA,1992,1984,8
CE/1B/84,NL/891/91,NA,1991,1984,7
CE/1B/84,CA/1/91,NA,1991,1984,7
CE/1B/84,EN/260/91,NA,1991,1984,7
CE/1B/84,EN/261/91,NA,1991,1984,7
CE/1B/84,MA/G12/91,NA,1991,1984,7
CE/1B/84,NL/816/91,NA,1991,1984,7
CE/1B/84,AM/4112/92,NA,1992,1984,8
CE/1B/84,ES/1285/92,NA,1992,1984,8
CE/1B/84,FI/220/92,NA,1992,1984,8
CE/1B/84,MA/G58/92,NA,1992,1984,8
CE/1B/84,NI/3129/92,NA,1992,1984,8
CE/1B/84,NL/819/92,NA,1992,1984,8
CE/1B/84,NL/935/92,NA,1992,1984,8
CE/1B/84,PA/583/92,NA,1992,1984,8
CE/1B/84,PA/614/92,NA,1992,1984,8
CE/1B/84,SA/8/92,NA,1992,1984,8
CE/1B/84,SA/23/92,NA,1992,1984,8
CE/1B/84,SA/27/92,NA,1992,1984,8
CE/1B/84,ST/7/92,NA,1992,1984,8
CE/1B/84,VI/68/92,NA,1992,1984,8
CE/1B/84,GE/5366/91,NA,1991,1984,7
CE/1B/84,BE/353/89,1,1989,1984,5
CE/1B/84,LY/1182/91,NA,1991,1984,7
CE/1B/84,BE/352/89,NA,1989,1984,5
CE/1B/84,PA/467/92,NA,1992,1984,8
CE/1B/84,TI/5957/92,NA,1992,1984,8
CE/1B/84,AT/211/89,NA,1989,1984,5
CE/1B/84,SP/34/89,NA,1989,1984,5
CE/1B/84,SP/36/89,NA,1989,1984,5
CE/1B/84,SP/53/89,NA,1989,1984,5
CE/1B/84,VI/1/89,NA,1989,1984,5
CE/1B/84,ME/5/90,NA,1990,1984,6
CE/1B/84,SH/24/90,NA,1990,1984,6
CE/1B/84,BE/32/92,NA,1992,1984,8
CE/1B/84,FI/247/92,NA,1992,1984,8
CE/1B/84,NL/938/92,NA,1992,1984,8
CE/1B/84,SE/C273/92,NA,1992,1984,8
CE/1B/84,ST/12/92,NA,1992,1984,8
CE/1B/84,ST/13/92,NA,1992,1984,8
CE/1B/84,UM/1982/92,NA,1992,1984,8
CE/1B/84,UM/2000/92,NA,1992,1984,8
CE/1B/84,AK/4/93,NA,1993,1984,9
CE/1B/84,ES/5458/93,NA,1993,1984,9
CE/1B/84,MA/G101/93,NA,1993,1984,9
CE/1B/84,MA/G109/93,NA,1993,1984,9
CE/1B/84,MA/G116/93,NA,1993,1984,9
CE/1B/84,MA/G122/93,NA,1993,1984,9
CE/1B/84,MA/G130/93,NA,1993,1984,9
CE/1B/84,NL/3/93,NA,1993,1984,9
CE/1B/84,NL/17/93,NA,1993,1984,9
CE/1B/84,NL/101/93,NA,1993,1984,9
CE/1B/84,NL/115/93,NA,1993,1984,9
CE/1B/84,NL/126/93,NA,1993,1984,9
CE/1B/84,NL/165/93,NA,1993,1984,9
CE/1B/84,NL/179/93,NA,1993,1984,9
CE/1B/84,PA/287/93,NA,1993,1984,9
CE/1B/84,SG/6/93,NA,1993,1984,9
CE/1B/84,YA/56/93,NA,1993,1984,9
CE/1B/84,YA/61/93,NA,1993,1984,9
CE/1B/84,YA/62/93,NA,1993,1984,9
CE/1B/84,NL/399/93,NA,1993,1984,9
CE/1B/84,SD/9/93,NA,1993,1984,9
CE/1B/84,LY/672/93,NA,1993,1984,9
CE/1B/84,LY/1803/93,NA,1993,1984,9
CE/1B/84,NL/357/93,NA,1993,1984,9
CE/1B/84,NL/371/93,NA,1993,1984,9
CE/1B/84,NL/372/93,NA,1993,1984,9
CE/1B/84,NL/398/93,NA,1993,1984,9
CE/1B/84,NL/440/93,NA,1993,1984,9
CE/1B/84,OS/2219/93,NA,1993,1984,9
CE/1B/84,OS/2352/93,NA,1993,1984,9
CE/1B/84,ST/20/93,NA,1993,1984,9
CE/1B/84,VI/104/93,NA,1993,1984,9
CE/1B/84,WE/59/93,NA,1993,1984,9
CE/1B/84,SP/19/93,NA,1993,1984,9
CE/1B/84,LY/1815/93,NA,1993,1984,9
CE/1B/84,LY/22686/93,NA,1993,1984,9
CE/1B/84,LY/23602/93,NA,1993,1984,9
CE/1B/84,SP/3/93,NA,1993,1984,9
CE/1B/84,HK/1/94,NA,1994,1984,10
CE/1B/84,HK/2/94,NA,1994,1984,10
CE/1B/84,HK/55/94,NA,1994,1984,10
CE/1B/84,HK/56/94,NA,1994,1984,10
CE/1B/84,SA/15/94,NA,1994,1984,10
CE/1B/84,SA/25/94,NA,1994,1984,10
CE/1B/84,GD/25/93,NA,1993,1984,9
CE/1B/84,SL/142/93,NA,1993,1984,9
CE/1B/84,SL/160/93,NA,1993,1984,9
CE/1B/84,EN/7/94,NA,1994,1984,10
CE/1B/84,JO/33/94,NA,1994,1984,10
CE/1B/84,FI/338/95,NA,1995,1984,11
CE/1B/84,ST/506/95,NA,1995,1984,11
CE/1B/84,JO/47/94,NA,1994,1984,10
CE/1B/84,GE/A9509/95,NA,1995,1984,11
CE/1B/84,HK/32/95,NA,1995,1984,11
CE/1B/84,GE/6447/91,NA,1991,1984,7
CE/1B/84,LY/1189/91,NA,1991,1984,7
CE/1B/84,LY/1276/91,NA,1991,1984,7
CE/1B/84,LY/1337/91,NA,1991,1984,7
CE/1B/84,LY/1373/91,NA,1991,1984,7
CE/1B/84,LY/1594/91,NA,1991,1984,7
CE/1B/84,LY/23672/91,NA,1991,1984,7
CE/1B/84,LY/24103/91,NA,1991,1984,7
CE/1B/84,LY/24222/91,NA,1991,1984,7
CE/1B/84,ST/20/91,NA,1991,1984,7
CE/1B/84,FI/218/92,NA,1992,1984,8
CE/1B/84,GE/5113/92,NA,1992,1984,8
CE/1B/84,HO/56798/92,NA,1992,1984,8
CE/1B/84,HO/56829/92,NA,1992,1984,8
CE/1B/84,HO/56941/92,NA,1992,1984,8
CE/1B/84,OV/31/92,NA,1992,1984,8
CE/1B/84,NI/3126/92,NA,1992,1984,8
CE/1B/84,NL/823/92,NA,1992,1984,8
CE/1B/84,PA/320/92,NA,1992,1984,8
CE/1B/84,PA/325/92,NA,1992,1984,8
CE/1B/84,PA/407/92,NA,1992,1984,8
CE/1B/84,PA/417/92,NA,1992,1984,8
CE/1B/84,PA/424/92,NA,1992,1984,8
CE/1B/84,PA/457/92,NA,1992,1984,8
CE/1B/84,PA/490/92,NA,1992,1984,8
CE/1B/84,PA/512/92,NA,1992,1984,8
CE/1B/84,PA/548/92,NA,1992,1984,8
CE/1B/84,PA/564/92,NA,1992,1984,8
CE/1B/84,PA/597/92,NA,1992,1984,8
CE/1B/84,RD/100540/92,NA,1992,1984,8
CE/1B/84,ST/8/92,NA,1992,1984,8
CE/1B/84,FI/339/95,NA,1995,1984,11
CE/1B/84,HK/3/95,NA,1995,1984,11
CE/1B/84,FI/381/95,NA,1995,1984,11
CE/1B/84,HK/38/95,NA,1995,1984,11
CE/1B/84,HK/49/95,NA,1995,1984,11
CE/1B/84,HK/55/95,NA,1995,1984,11
CE/1B/84,LY/2279/95,NA,1995,1984,11
CE/1B/84,NA/933/95,NA,1995,1984,11
CE/1B/84,NL/271/95,NA,1995,1984,11
CE/1B/84,VI/75/95,NA,1995,1984,11
CE/1B/84,WU/359/95,NA,1995,1984,11
CE/1B/84,BR/8/96,NA,1996,1984,12
CE/1B/84,GE/3958/96,NA,1996,1984,12
CE/1B/84,HK/20/96,NA,1996,1984,12
CE/1B/84,HK/42/96,NA,1996,1984,12
CE/1B/84,HK/357/96,NA,1996,1984,12
CE/1B/84,HK/358/96,NA,1996,1984,12
CE/1B/84,HK/434/96,NA,1996,1984,12
CE/1B/84,NL/91/96,NA,1996,1984,12
CE/1B/84,SP/1/96,NA,1996,1984,12
CE/1B/84,HK/1/97,NA,1997,1984,13
CE/1B/84,NE/491/97,NA,1997,1984,13
CE/1B/84,AU/10/97,NA,1997,1984,13
CE/1B/84,HK/280/97,NA,1997,1984,13
CE/1B/84,NL/300/97,NA,1997,1984,13
CE/1B/84,SY/5/97,NA,1997,1984,13
CE/1B/84,NL/5/98,NA,1998,1984,14
CE/1B/84,LY/1781/96,NA,1996,1984,12
CE/1B/84,JO/10/97,NA,1997,1984,13
CE/1B/84,OS/21/97,NA,1997,1984,13
CE/1B/84,OS/244/97,NA,1997,1984,13
CE/1B/84,NL/414/98,NA,1998,1984,14
CE/1B/84,NL/462/98,NA,1998,1984,14
CE/1B/84,MW/10/99,NA,1999,1984,15
CE/1B/84,NL/301/99,NA,1999,1984,15
CE/1B/84,NL/3/00,NA,2000,1984,16
CE/1B/84,NL/427/98,NA,1998,1984,14
CE/1B/84,TE/1/77,NA,1977,1984,-7
CE/1B/84,GF/V728/85,NA,1985,1984,1
CE/1B/84,PM/2007/99,NA,1999,1984,15
CE/1B/84,NL/118/01,NA,2001,1984,17
CE/1B/84,NL/126/01,NA,2001,1984,17
CE/1B/84,NL/1/02,NA,2002,1984,18
CE/1B/84,NL/120/02,NA,2002,1984,18
CE/1B/84,NL/18/94,NA,1994,1984,10
CE/1B/84,FU/411/02,NA,2002,1984,18
CE/1B/84,NL/22/03,NA,2003,1984,19
CE/1B/84,NL/213/03,NA,2003,1984,19
CE/1B/84,NL/217/03,NA,2003,1984,19
CE/1B/84,NL/222/03,NA,2003,1984,19
CE/1B/84,FI/170/03,NA,2003,1984,19
CE/1B/84,NL/124/01,NA,2001,1984,17
CE/1B/84,NL/20/03,NA,2003,1984,19
CE/1B/84,HK/1/68,NA,1968,1984,-16
CE/1B/84,HK/107/71,NA,1971,1984,-13
CE/1B/84,EN/42/72,NA,1972,1984,-12
CE/1B/84,PC/1/73,NA,1973,1984,-11
CE/1B/84,VI/3/75,NA,1975,1984,-9
CO/2/86,BI/15793/68,NA,1968,1986,-18
CO/2/86,BI/16190/68,NA,1968,1986,-18
CO/2/86,BI/16398/68,1,1968,1986,-18
CO/2/86,BI/808/69,NA,1969,1986,-17
CO/2/86,BI/908/69,1,1969,1986,-17
CO/2/86,BI/17938/69,1,1969,1986,-17
CO/2/86,BI/93/70,1,1970,1986,-16
CO/2/86,BI/2668/70,1,1970,1986,-16
CO/2/86,BI/6449/71,1,1971,1986,-15
CO/2/86,BI/21438/71,1,1971,1986,-15
CO/2/86,BI/21801/71,1,1971,1986,-15
CO/2/86,BI/6022/72,1,1972,1986,-14
CO/2/86,BI/5168/76,NA,1976,1986,-10
CO/2/86,BI/4273/75,NA,1975,1986,-11
CO/2/86,BI/334/75,NA,1975,1986,-11
CO/2/86,BI/1843/75,NA,1975,1986,-11
CO/2/86,BI/21793/72,NA,1972,1986,-14
CO/2/86,BI/23290/72,1,1972,1986,-14
CO/2/86,BI/23337/72,1,1972,1986,-14
CO/2/86,BI/552/73,1,1973,1986,-13
CO/2/86,BI/748/73,1,1973,1986,-13
CO/2/86,BI/3517/73,1,1973,1986,-13
CO/2/86,BI/5146/74,NA,1974,1986,-12
CO/2/86,BI/5930/74,NA,1974,1986,-12
CO/2/86,BI/5931/74,NA,1974,1986,-12
